"Admin console URL is not in the right format","Il campo URL della console di amministrazione non è nel formato corretto, un esempio di URL valida è abc123.s00.it"
"Unable to connect to MailUp console","Impossibile connettersi alla console di MailUp"
"Your subscription is waiting for confirmation","La tua iscrizione alla newsletter è in attesa di conferma, controlla la tua casella email e clicca sul link inviatoti"
"MailUp configuration is not complete", "La configurazione di MailUp non è completa, <a href=''>clicca qui</a> per digitare le informazioni mancanti"
"MailUp fields mapping is not complete","La mappatura dei campi MailUp non è completa, <a href=''>clicca qui</a> per digitare le informazioni mancanti"
"Connect to MailUp","Connetti a MailUp"
"For assistance visit help.mailup.com and search for ""API credentials""","Per assistenza visita help.mailup.com e cerca ""credenziali API"""
"View data transfer log","Log di trasferimento dati"
"Enable subscription checkbox during checkout","Abilita la checkbox di iscrizione alla newsletter in fase di checkout"
"Send opt-in email to new subscribers","Invia richiesta conferma iscrizione a nuovi iscritti"
"Next step","Prossimo passo"
"Filtered customers preview","Anteprima dei clienti filtrati (max 25)"
"A MailUp import process is running.","L'importazione verso MailUp è in esecuzione."
"A MailUp import process is schedules and will be executed soon.","L'importazione verso MailUp è schedulata e inizierà a breve."
"Please wait for the next step to load","Attendere il caricamento della prossima schermata"
